Shift_Point1,Shift_Point2,Toward_Point,Actual_Coord,RSSI,Normalized1,Normalized2,Normalized3,Best_Shift,Best_coord,Best_accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy
E,B,D,"[5.1, 8.9]","[-69, -73, -73, -90, -88, -91]","{1.179: [0.159, 0.076, 0.087, 0.579, 0.872, 0.213]}","{0.938: [0.068, 0.141, 0.058, 0.667, 0.375, 0.569]}","{0.766: [0.816, 0.028, 0.052, 0.216, 0.06, 0.213]}",0,"(1.0, 5.0)",5.659,0,"(1.0, 5.0)",5.659,1,"(0.9, 4.5)",6.083,2,"(0.8, 4.0)",6.519,3,"(0.7, 3.5)",6.966,4,"(0.6, 3.0)",7.42,5,"(0.5, 2.5)",7.882,6,"(0.4, 2.0)",8.349,7,"(0.3, 1.5)",8.82,8,"(0.2, 1.0)",9.296,9,"(0.1, 0.5)",9.775
E,D,C,"[4.9, 5]","[-53, -56, -65, -74, -78, -80]","{0.774: [0.354, 0.291, 0.188, 0.298, 0.66, 0.067]}","{0.43: [0.418, 0.356, 0.293, 0.014, 0.182, 0.096]}","{0.429: [0.284, 0.125, 0.058, 0.37, 0.219, 0.379]}",9,"(3.0, 5.3)",1.924,0,"(3.0, 8.3)",3.808,1,"(3.0, 8.0)",3.551,2,"(3.0, 7.7)",3.302,3,"(3.0, 7.3)",2.983,4,"(3.0, 7.0)",2.759,5,"(3.0, 6.7)",2.55,6,"(3.0, 6.3)",2.302,7,"(3.0, 6.0)",2.147,8,"(3.0, 5.7)",2.025,9,"(3.0, 5.3)",1.924
E,B,D,"[5.1, 8.9]","[-68, -73, -73, -89, -88, -91]","{1.163: [0.171, 0.076, 0.087, 0.561, 0.872, 0.213]}","{0.915: [0.081, 0.141, 0.058, 0.648, 0.375, 0.569]}","{0.717: [0.789, 0.028, 0.052, 0.203, 0.06, 0.213]}",0,"(1.0, 5.0)",5.659,0,"(1.0, 5.0)",5.659,1,"(0.9, 4.5)",6.083,2,"(0.8, 4.0)",6.519,3,"(0.7, 3.5)",6.966,4,"(0.6, 3.0)",7.42,5,"(0.5, 2.5)",7.882,6,"(0.4, 2.0)",8.349,7,"(0.3, 1.5)",8.82,8,"(0.2, 1.0)",9.296,9,"(0.1, 0.5)",9.775
C,E,D,"[0.5, 6.95]","[-57, -60, -62, -73, -72, -77]","{0.565: [0.305, 0.241, 0.225, 0.281, 0.532, 0.027]}","{0.353: [0.374, 0.31, 0.326, 0.0, 0.091, 0.055]}","{0.331: [0.5, 0.155, 0.195, 0.014, 0.133, 0.027]}",0,"(2.0, 6.7)",1.521,0,"(2.0, 6.7)",1.521,1,"(1.8, 6.0)",1.61,2,"(1.6, 5.3)",1.983,3,"(1.4, 4.7)",2.423,4,"(1.2, 4.0)",3.032,5,"(1.0, 3.3)",3.684,6,"(0.8, 2.7)",4.261,7,"(0.6, 2.0)",4.951,8,"(0.4, 1.3)",5.651,9,"(0.2, 0.7)",6.257
E,D,C,"[1.2, 4.1]","[-51, -65, -72, -77, -72, -75]","{0.59: [0.378, 0.177, 0.1, 0.351, 0.532, 0.0]}","{0.382: [0.311, 0.016, 0.043, 0.426, 0.125, 0.293]}","{0.318: [0.329, 0.11, 0.385, 0.037, 0.217, 0.042]}",0,"(3.0, 5.0)",2.012,0,"(3.0, 5.0)",2.012,1,"(3.3, 4.5)",2.138,2,"(3.6, 4.0)",2.402,3,"(3.9, 3.5)",2.766,4,"(4.2, 3.0)",3.195,5,"(4.5, 2.5)",3.667,6,"(4.8, 2.0)",4.168,7,"(5.1, 1.5)",4.687,8,"(5.4, 1.0)",5.22,9,"(5.7, 0.5)",5.763
E,D,B,"[1.1, 1.1]","[-62, -72, -75, -78, -81, -81]","{0.736: [0.244, 0.089, 0.062, 0.368, 0.723, 0.08]}","{0.476: [0.162, 0.125, 0.087, 0.444, 0.266, 0.397]}","{0.41: [0.632, 0.014, 0.026, 0.054, 0.024, 0.08]}",7,"(0.3, 1.5)",0.894,0,"(1.0, 5.0)",3.901,1,"(0.9, 4.5)",3.406,2,"(0.8, 4.0)",2.915,3,"(0.7, 3.5)",2.433,4,"(0.6, 3.0)",1.965,5,"(0.5, 2.5)",1.523,6,"(0.4, 2.0)",1.14,7,"(0.3, 1.5)",0.894,8,"(0.2, 1.0)",0.906,9,"(0.1, 0.5)",1.166
E,D,C,"[4.4, 5.6]","[-47, -47, -60, -69, -71, -73]","{0.715: [0.427, 0.405, 0.25, 0.211, 0.511, 0.027]}","{0.576: [0.484, 0.46, 0.348, 0.055, 0.076, 0.0]}","{0.377: [0.365, 0.266, 0.13, 0.278, 0.109, 0.259]}",8,"(3.0, 5.7)",1.404,0,"(3.0, 8.3)",3.041,1,"(3.0, 8.0)",2.778,2,"(3.0, 7.7)",2.524,3,"(3.0, 7.3)",2.202,4,"(3.0, 7.0)",1.98,5,"(3.0, 6.7)",1.78,6,"(3.0, 6.3)",1.565,7,"(3.0, 6.0)",1.456,8,"(3.0, 5.7)",1.404,9,"(3.0, 5.3)",1.432
C,D,E,"[5.9, 3.8]","[-56, -56, -68, -67, -70, -77]","{0.478: [0.317, 0.291, 0.15, 0.175, 0.489, 0.027]}","{0.357: [0.385, 0.356, 0.261, 0.082, 0.061, 0.055]}","{0.319: [0.474, 0.211, 0.117, 0.095, 0.157, 0.027]}",2,"(1.6, 5.3)",4.554,0,"(2.0, 6.7)",4.86,1,"(1.8, 6.0)",4.653,2,"(1.6, 5.3)",4.554,3,"(1.4, 4.7)",4.589,4,"(1.2, 4.0)",4.704,5,"(1.0, 3.3)",4.925,6,"(0.8, 2.7)",5.217,7,"(0.6, 2.0)",5.597,8,"(0.4, 1.3)",6.042,9,"(0.2, 0.7)",6.488
E,C,D,"[2.1, 4.3]","[-54, -57, -64, -69, -71, -80]","{0.543: [0.341, 0.278, 0.2, 0.211, 0.511, 0.067]}","{0.395: [0.407, 0.345, 0.304, 0.055, 0.076, 0.096]}","{0.323: [0.27, 0.109, 0.072, 0.278, 0.109, 0.379]}",9,"(3.0, 5.3)",1.345,0,"(3.0, 8.3)",4.1,1,"(3.0, 8.0)",3.808,2,"(3.0, 7.7)",3.517,3,"(3.0, 7.3)",3.132,4,"(3.0, 7.0)",2.846,5,"(3.0, 6.7)",2.563,6,"(3.0, 6.3)",2.193,7,"(3.0, 6.0)",1.924,8,"(3.0, 5.7)",1.664,9,"(3.0, 5.3)",1.345
C,D,E,"[3.4, 3.8]","[-54, -59, -63, -68, -67, -74]","{0.443: [0.341, 0.253, 0.212, 0.193, 0.426, 0.013]}","{0.374: [0.407, 0.322, 0.315, 0.068, 0.015, 0.014]}","{0.283: [0.421, 0.169, 0.182, 0.081, 0.193, 0.013]}",3,"(1.4, 4.7)",2.193,0,"(2.0, 6.7)",3.22,1,"(1.8, 6.0)",2.72,2,"(1.6, 5.3)",2.343,3,"(1.4, 4.7)",2.193,4,"(1.2, 4.0)",2.209,5,"(1.0, 3.3)",2.452,6,"(0.8, 2.7)",2.823,7,"(0.6, 2.0)",3.329,8,"(0.4, 1.3)",3.905,9,"(0.2, 0.7)",4.455
E,C,D,"[1.5, 7.6]","[-54, -58, -63, -71, -72, -77]","{0.577: [0.341, 0.266, 0.212, 0.246, 0.532, 0.027]}","{0.388: [0.407, 0.333, 0.315, 0.027, 0.091, 0.055]}","{0.313: [0.27, 0.094, 0.087, 0.315, 0.125, 0.328]}",2,"(3.0, 7.7)",1.503,0,"(3.0, 8.3)",1.655,1,"(3.0, 8.0)",1.552,2,"(3.0, 7.7)",1.503,3,"(3.0, 7.3)",1.53,4,"(3.0, 7.0)",1.616,5,"(3.0, 6.7)",1.749,6,"(3.0, 6.3)",1.985,7,"(3.0, 6.0)",2.193,8,"(3.0, 5.7)",2.421,9,"(3.0, 5.3)",2.746
C,E,D,"[5.5, 4.5]","[-57, -62, -63, -71, -74, -75]","{0.574: [0.305, 0.215, 0.212, 0.246, 0.574, 0.0]}","{0.338: [0.374, 0.287, 0.315, 0.027, 0.121, 0.027]}","{0.313: [0.5, 0.127, 0.182, 0.041, 0.108, 0.0]}",2,"(1.6, 5.3)",3.981,0,"(2.0, 6.7)",4.134,1,"(1.8, 6.0)",3.992,2,"(1.6, 5.3)",3.981,3,"(1.4, 4.7)",4.105,4,"(1.2, 4.0)",4.329,5,"(1.0, 3.3)",4.657,6,"(0.8, 2.7)",5.033,7,"(0.6, 2.0)",5.501,8,"(0.4, 1.3)",6.021,9,"(0.2, 0.7)",6.522
D,E,C,"[1.8, 3.9]","[-49, -57, -64, -66, -68, -70]","{0.508: [0.402, 0.278, 0.2, 0.158, 0.447, 0.067]}","{0.436: [0.462, 0.345, 0.304, 0.096, 0.03, 0.041]}","{0.327: [0.355, 0.219, 0.231, 0.175, 0.261, 0.028]}",3,"(4.6, 4.7)",2.912,0,"(4.0, 6.7)",3.561,1,"(4.2, 6.0)",3.189,2,"(4.4, 5.3)",2.953,3,"(4.6, 4.7)",2.912,4,"(4.8, 4.0)",3.002,5,"(5.0, 3.3)",3.256,6,"(5.2, 2.7)",3.606,7,"(5.4, 2.0)",4.071,8,"(5.6, 1.3)",4.604,9,"(5.8, 0.7)",5.122
E,D,C,"[3.4, 3]","[-31, -55, -58, -65, -74, -77]","{0.905: [0.622, 0.304, 0.275, 0.14, 0.574, 0.027]}","{0.736: [0.659, 0.368, 0.37, 0.11, 0.121, 0.055]}","{0.557: [0.581, 0.141, 0.159, 0.204, 0.156, 0.328]}",9,"(3.0, 5.3)",2.335,0,"(3.0, 8.3)",5.315,1,"(3.0, 8.0)",5.016,2,"(3.0, 7.7)",4.717,3,"(3.0, 7.3)",4.319,4,"(3.0, 7.0)",4.02,5,"(3.0, 6.7)",3.722,6,"(3.0, 6.3)",3.324,7,"(3.0, 6.0)",3.027,8,"(3.0, 5.7)",2.729,9,"(3.0, 5.3)",2.335
E,C,D,"[5, 3.3]","[-57, -63, -67, -74, -74, -89]","{0.614: [0.305, 0.203, 0.163, 0.298, 0.574, 0.187]}","{0.5: [0.23, 0.016, 0.029, 0.37, 0.156, 0.534]}","{0.353: [0.374, 0.276, 0.272, 0.014, 0.121, 0.219]}",0,"(3.0, 8.3)",5.385,0,"(3.0, 8.3)",5.385,1,"(3.3, 8.5)",5.471,2,"(3.6, 8.7)",5.579,3,"(3.9, 8.8)",5.609,4,"(4.2, 9.0)",5.756,5,"(4.5, 9.2)",5.921,6,"(4.8, 9.3)",6.003,7,"(5.1, 9.5)",6.201,8,"(5.4, 9.7)",6.412,9,"(5.7, 9.8)",6.538
E,B,D,"[5.9, 0.2]","[-59, -62, -73, -73, -78, -90]","{0.687: [0.28, 0.215, 0.087, 0.281, 0.66, 0.2]}","{0.522: [0.203, 0.031, 0.058, 0.352, 0.219, 0.552]}","{0.369: [0.553, 0.127, 0.052, 0.014, 0.06, 0.2]}",7,"(0.3, 1.5)",5.749,0,"(1.0, 5.0)",6.859,1,"(0.9, 4.5)",6.595,2,"(0.8, 4.0)",6.36,3,"(0.7, 3.5)",6.159,4,"(0.6, 3.0)",5.994,5,"(0.5, 2.5)",5.869,6,"(0.4, 2.0)",5.787,7,"(0.3, 1.5)",5.749,8,"(0.2, 1.0)",5.756,9,"(0.1, 0.5)",5.808
D,E,C,"[3.8, 5.6]","[-46, -47, -67, -67, -72, -75]","{0.698: [0.439, 0.405, 0.163, 0.175, 0.532, 0.0]}","{0.547: [0.495, 0.46, 0.272, 0.082, 0.091, 0.027]}","{0.442: [0.395, 0.356, 0.288, 0.163, 0.217, 0.042]}",1,"(4.2, 6.0)",0.566,0,"(4.0, 6.7)",1.118,1,"(4.2, 6.0)",0.566,2,"(4.4, 5.3)",0.671,3,"(4.6, 4.7)",1.204,4,"(4.8, 4.0)",1.887,5,"(5.0, 3.3)",2.594,6,"(5.2, 2.7)",3.22,7,"(5.4, 2.0)",3.94,8,"(5.6, 1.3)",4.662,9,"(5.8, 0.7)",5.292
E,C,D,"[3.2, 7.6]","[-53, -58, -61, -63, -74, -79]","{0.595: [0.354, 0.266, 0.237, 0.105, 0.574, 0.053]}","{0.441: [0.418, 0.333, 0.337, 0.137, 0.121, 0.082]}","{0.286: [0.284, 0.094, 0.116, 0.167, 0.156, 0.362]}",2,"(3.0, 7.7)",0.224,0,"(3.0, 8.3)",0.728,1,"(3.0, 8.0)",0.447,2,"(3.0, 7.7)",0.224,3,"(3.0, 7.3)",0.361,4,"(3.0, 7.0)",0.632,5,"(3.0, 6.7)",0.922,6,"(3.0, 6.3)",1.315,7,"(3.0, 6.0)",1.612,8,"(3.0, 5.7)",1.91,9,"(3.0, 5.3)",2.309
E,B,D,"[4.8, 9.8]","[-82, -78, -68, -82, -89, -89]","{1.417: [1.158, 0.099, 0.117, 0.108, 0.072, 0.187]}","{1.049: [0.0, 0.013, 0.15, 0.439, 0.894, 0.187]}","{0.767: [0.108, 0.219, 0.014, 0.519, 0.391, 0.534]}",9,"(2.8, 5.0)",5.2,0,"(1.0, 5.0)",6.122,1,"(1.2, 5.0)",6.0,2,"(1.4, 5.0)",5.882,3,"(1.6, 5.0)",5.769,4,"(1.8, 5.0)",5.66,5,"(2.0, 5.0)",5.557,6,"(2.2, 5.0)",5.459,7,"(2.4, 5.0)",5.367,8,"(2.6, 5.0)",5.28,9,"(2.8, 5.0)",5.2
E,D,C,"[4.2, 9.1]","[-55, -68, -70, -80, -84, -94]","{0.989: [0.329, 0.139, 0.125, 0.404, 0.787, 0.253]}","{0.784: [0.257, 0.062, 0.014, 0.481, 0.312, 0.621]}","{0.429: [0.396, 0.218, 0.239, 0.096, 0.273, 0.288]}",4,"(4.2, 9.0)",0.1,0,"(3.0, 8.3)",1.442,1,"(3.3, 8.5)",1.082,2,"(3.6, 8.7)",0.721,3,"(3.9, 8.8)",0.424,4,"(4.2, 9.0)",0.1,5,"(4.5, 9.2)",0.316,6,"(4.8, 9.3)",0.632,7,"(5.1, 9.5)",0.985,8,"(5.4, 9.7)",1.342,9,"(5.7, 9.8)",1.655
C,E,D,"[5.5, 4.5]","[-56, -61, -68, -69, -75, -76]","{0.574: [0.317, 0.228, 0.15, 0.211, 0.596, 0.013]}","{0.328: [0.385, 0.299, 0.261, 0.055, 0.136, 0.041]}","{0.273: [0.474, 0.141, 0.117, 0.068, 0.096, 0.013]}",2,"(1.6, 5.3)",3.981,0,"(2.0, 6.7)",4.134,1,"(1.8, 6.0)",3.992,2,"(1.6, 5.3)",3.981,3,"(1.4, 4.7)",4.105,4,"(1.2, 4.0)",4.329,5,"(1.0, 3.3)",4.657,6,"(0.8, 2.7)",5.033,7,"(0.6, 2.0)",5.501,8,"(0.4, 1.3)",6.021,9,"(0.2, 0.7)",6.522
B,E,D,"[1.8, 4.8]","[-58, -68, -68, -72, -73, -73]","{0.503: [0.293, 0.139, 0.15, 0.263, 0.553, 0.027]}","{0.309: [0.526, 0.042, 0.117, 0.027, 0.12, 0.027]}","{0.259: [0.363, 0.218, 0.261, 0.014, 0.106, 0.0]}",0,"(2.0, 6.7)",1.91,0,"(2.0, 6.7)",1.91,1,"(2.4, 7.0)",2.28,2,"(2.8, 7.3)",2.693,3,"(3.2, 7.7)",3.22,4,"(3.6, 8.0)",3.672,5,"(4.0, 8.3)",4.134,6,"(4.4, 8.7)",4.687,7,"(4.8, 9.0)",5.161,8,"(5.2, 9.3)",5.64,9,"(5.6, 9.7)",6.201
E,B,D,"[3.9, 1.9]","[-70, -64, -65, -81, -82, -66]","{0.838: [0.146, 0.19, 0.188, 0.421, 0.745, 0.12]}","{0.766: [0.842, 0.099, 0.156, 0.095, 0.012, 0.12]}","{0.354: [0.054, 0.0, 0.058, 0.5, 0.281, 0.138]}",9,"(2.8, 5.0)",3.289,0,"(1.0, 5.0)",4.245,1,"(1.2, 5.0)",4.111,2,"(1.4, 5.0)",3.982,3,"(1.6, 5.0)",3.86,4,"(1.8, 5.0)",3.744,5,"(2.0, 5.0)",3.636,6,"(2.2, 5.0)",3.536,7,"(2.4, 5.0)",3.444,8,"(2.6, 5.0)",3.362,9,"(2.8, 5.0)",3.289
E,D,C,"[2.1, 6.1]","[-54, -59, -69, -72, -74, -86]","{0.619: [0.341, 0.253, 0.138, 0.263, 0.574, 0.147]}","{0.447: [0.27, 0.078, 0.0, 0.333, 0.156, 0.483]}","{0.379: [0.407, 0.322, 0.25, 0.014, 0.121, 0.178]}",0,"(3.0, 8.3)",2.377,0,"(3.0, 8.3)",2.377,1,"(3.3, 8.5)",2.683,2,"(3.6, 8.7)",3.002,3,"(3.9, 8.8)",3.245,4,"(4.2, 9.0)",3.581,5,"(4.5, 9.2)",3.92,6,"(4.8, 9.3)",4.187,7,"(5.1, 9.5)",4.534,8,"(5.4, 9.7)",4.884,9,"(5.7, 9.8)",5.162
E,D,C,"[1.8, 0.3]","[-52, -60, -66, -70, -73, -76]","{0.581: [0.366, 0.241, 0.175, 0.228, 0.553, 0.013]}","{0.375: [0.429, 0.31, 0.283, 0.041, 0.106, 0.041]}","{0.298: [0.297, 0.062, 0.043, 0.296, 0.141, 0.31]}",9,"(3.0, 5.3)",5.142,0,"(3.0, 8.3)",8.089,1,"(3.0, 8.0)",7.793,2,"(3.0, 7.7)",7.497,3,"(3.0, 7.3)",7.102,4,"(3.0, 7.0)",6.807,5,"(3.0, 6.7)",6.512,6,"(3.0, 6.3)",6.119,7,"(3.0, 6.0)",5.825,8,"(3.0, 5.7)",5.532,9,"(3.0, 5.3)",5.142
B,D,E,"[3.9, 1.4]","[-65, -66, -67, -69, -70, -71]","{0.561: [0.711, 0.07, 0.13, 0.068, 0.157, 0.053]}","{0.384: [0.207, 0.165, 0.163, 0.211, 0.489, 0.053]}","{0.222: [0.286, 0.241, 0.272, 0.055, 0.061, 0.027]}",0,"(2.0, 6.7)",5.63,0,"(2.0, 6.7)",5.63,1,"(2.4, 7.0)",5.797,2,"(2.8, 7.3)",6.002,3,"(3.2, 7.7)",6.339,4,"(3.6, 8.0)",6.607,5,"(4.0, 8.3)",6.901,6,"(4.4, 8.7)",7.317,7,"(4.8, 9.0)",7.653,8,"(5.2, 9.3)",8.006,9,"(5.6, 9.7)",8.472
E,B,D,"[4.8, 9.8]","[-78, -74, -68, -83, -90, -89]","{1.182: [1.053, 0.042, 0.117, 0.122, 0.084, 0.187]}","{1.108: [0.049, 0.063, 0.15, 0.456, 0.915, 0.187]}","{0.765: [0.054, 0.156, 0.014, 0.537, 0.406, 0.534]}",9,"(2.8, 5.0)",5.2,0,"(1.0, 5.0)",6.122,1,"(1.2, 5.0)",6.0,2,"(1.4, 5.0)",5.882,3,"(1.6, 5.0)",5.769,4,"(1.8, 5.0)",5.66,5,"(2.0, 5.0)",5.557,6,"(2.2, 5.0)",5.459,7,"(2.4, 5.0)",5.367,8,"(2.6, 5.0)",5.28,9,"(2.8, 5.0)",5.2
C,E,D,"[3.2, 7.6]","[-54, -57, -60, -63, -75, -78]","{0.623: [0.341, 0.278, 0.25, 0.105, 0.596, 0.04]}","{0.448: [0.407, 0.345, 0.348, 0.137, 0.136, 0.068]}","{0.298: [0.421, 0.197, 0.221, 0.149, 0.096, 0.04]}",0,"(2.0, 6.7)",1.5,0,"(2.0, 6.7)",1.5,1,"(1.8, 6.0)",2.126,2,"(1.6, 5.3)",2.802,3,"(1.4, 4.7)",3.413,4,"(1.2, 4.0)",4.118,5,"(1.0, 3.3)",4.83,6,"(0.8, 2.7)",5.456,7,"(0.6, 2.0)",6.174,8,"(0.4, 1.3)",6.894,9,"(0.2, 0.7)",7.524
E,D,C,"[1.8, 0.3]","[-52, -60, -66, -70, -73, -76]","{0.581: [0.366, 0.241, 0.175, 0.228, 0.553, 0.013]}","{0.375: [0.429, 0.31, 0.283, 0.041, 0.106, 0.041]}","{0.298: [0.297, 0.062, 0.043, 0.296, 0.141, 0.31]}",9,"(3.0, 5.3)",5.142,0,"(3.0, 8.3)",8.089,1,"(3.0, 8.0)",7.793,2,"(3.0, 7.7)",7.497,3,"(3.0, 7.3)",7.102,4,"(3.0, 7.0)",6.807,5,"(3.0, 6.7)",6.512,6,"(3.0, 6.3)",6.119,7,"(3.0, 6.0)",5.825,8,"(3.0, 5.7)",5.532,9,"(3.0, 5.3)",5.142
E,B,D,"[5.1, 8.9]","[-67, -72, -72, -87, -88, -91]","{1.133: [0.183, 0.089, 0.1, 0.526, 0.872, 0.213]}","{0.865: [0.095, 0.125, 0.043, 0.611, 0.375, 0.569]}","{0.666: [0.763, 0.014, 0.065, 0.176, 0.06, 0.213]}",0,"(1.0, 5.0)",5.659,0,"(1.0, 5.0)",5.659,1,"(0.9, 4.5)",6.083,2,"(0.8, 4.0)",6.519,3,"(0.7, 3.5)",6.966,4,"(0.6, 3.0)",7.42,5,"(0.5, 2.5)",7.882,6,"(0.4, 2.0)",8.349,7,"(0.3, 1.5)",8.82,8,"(0.2, 1.0)",9.296,9,"(0.1, 0.5)",9.775
E,C,D,"[1.85, 1.7]","[-55, -60, -65, -68, -78, -84]","{0.688: [0.329, 0.241, 0.188, 0.193, 0.66, 0.12]}","{0.4: [0.396, 0.31, 0.293, 0.068, 0.182, 0.151]}","{0.389: [0.257, 0.062, 0.058, 0.259, 0.219, 0.448]}",9,"(3.0, 5.3)",3.779,0,"(3.0, 8.3)",6.699,1,"(3.0, 8.0)",6.404,2,"(3.0, 7.7)",6.109,3,"(3.0, 7.3)",5.717,4,"(3.0, 7.0)",5.423,5,"(3.0, 6.7)",5.131,6,"(3.0, 6.3)",4.742,7,"(3.0, 6.0)",4.451,8,"(3.0, 5.7)",4.162,9,"(3.0, 5.3)",3.779
E,D,C,"[5.05, 7.1]","[-46, -59, -65, -70, -67, -80]","{0.529: [0.439, 0.253, 0.188, 0.228, 0.426, 0.067]}","{0.446: [0.495, 0.322, 0.293, 0.041, 0.015, 0.096]}","{0.386: [0.378, 0.078, 0.058, 0.296, 0.047, 0.379]}",4,"(3.0, 7.0)",2.052,0,"(3.0, 8.3)",2.375,1,"(3.0, 8.0)",2.239,2,"(3.0, 7.7)",2.136,3,"(3.0, 7.3)",2.06,4,"(3.0, 7.0)",2.052,5,"(3.0, 6.7)",2.089,6,"(3.0, 6.3)",2.201,7,"(3.0, 6.0)",2.326,8,"(3.0, 5.7)",2.482,9,"(3.0, 5.3)",2.728
E,D,C,"[3.4, 3]","[-32, -55, -56, -65, -70, -76]","{0.813: [0.61, 0.304, 0.3, 0.14, 0.489, 0.013]}","{0.726: [0.648, 0.368, 0.391, 0.11, 0.061, 0.041]}","{0.525: [0.568, 0.141, 0.188, 0.204, 0.094, 0.31]}",9,"(3.0, 5.3)",2.335,0,"(3.0, 8.3)",5.315,1,"(3.0, 8.0)",5.016,2,"(3.0, 7.7)",4.717,3,"(3.0, 7.3)",4.319,4,"(3.0, 7.0)",4.02,5,"(3.0, 6.7)",3.722,6,"(3.0, 6.3)",3.324,7,"(3.0, 6.0)",3.027,8,"(3.0, 5.7)",2.729,9,"(3.0, 5.3)",2.335
E,D,C,"[5.9, 1.6]","[-31, -64, -67, -74, -86, -92]","{1.28: [0.622, 0.19, 0.163, 0.298, 0.83, 0.227]}","{0.937: [0.581, 0.0, 0.029, 0.37, 0.344, 0.586]}","{0.738: [0.659, 0.264, 0.272, 0.014, 0.303, 0.26]}",0,"(3.0, 8.3)",7.301,0,"(3.0, 8.3)",7.301,1,"(3.3, 8.5)",7.374,2,"(3.6, 8.7)",7.463,3,"(3.9, 8.8)",7.473,4,"(4.2, 9.0)",7.593,5,"(4.5, 9.2)",7.728,6,"(4.8, 9.3)",7.778,7,"(5.1, 9.5)",7.94,8,"(5.4, 9.7)",8.115,9,"(5.7, 9.8)",8.202
E,C,D,"[0.4, 7.6]","[-56, -52, -63, -71, -82, -82]","{0.887: [0.317, 0.342, 0.212, 0.246, 0.745, 0.093]}","{0.484: [0.385, 0.402, 0.315, 0.027, 0.242, 0.123]}","{0.451: [0.243, 0.188, 0.087, 0.315, 0.281, 0.414]}",2,"(3.0, 7.7)",2.602,0,"(3.0, 8.3)",2.693,1,"(3.0, 8.0)",2.631,2,"(3.0, 7.7)",2.602,3,"(3.0, 7.3)",2.617,4,"(3.0, 7.0)",2.668,5,"(3.0, 6.7)",2.751,6,"(3.0, 6.3)",2.907,7,"(3.0, 6.0)",3.053,8,"(3.0, 5.7)",3.22,9,"(3.0, 5.3)",3.471
E,C,D,"[3.9, 7]","[-50, -54, -56, -71, -80, -75]","{0.896: [0.39, 0.316, 0.3, 0.246, 0.702, 0.0]}","{0.547: [0.451, 0.379, 0.391, 0.027, 0.212, 0.027]}","{0.411: [0.324, 0.156, 0.188, 0.315, 0.25, 0.293]}",4,"(3.0, 7.0)",0.9,0,"(3.0, 8.3)",1.581,1,"(3.0, 8.0)",1.345,2,"(3.0, 7.7)",1.14,3,"(3.0, 7.3)",0.949,4,"(3.0, 7.0)",0.9,5,"(3.0, 6.7)",0.949,6,"(3.0, 6.3)",1.14,7,"(3.0, 6.0)",1.345,8,"(3.0, 5.7)",1.581,9,"(3.0, 5.3)",1.924
C,E,D,"[0.5, 6.95]","[-57, -59, -59, -70, -71, -77]","{0.54: [0.305, 0.253, 0.263, 0.228, 0.511, 0.027]}","{0.384: [0.374, 0.322, 0.359, 0.041, 0.076, 0.055]}","{0.359: [0.5, 0.169, 0.234, 0.054, 0.145, 0.027]}",0,"(2.0, 6.7)",1.521,0,"(2.0, 6.7)",1.521,1,"(1.8, 6.0)",1.61,2,"(1.6, 5.3)",1.983,3,"(1.4, 4.7)",2.423,4,"(1.2, 4.0)",3.032,5,"(1.0, 3.3)",3.684,6,"(0.8, 2.7)",4.261,7,"(0.6, 2.0)",4.951,8,"(0.4, 1.3)",5.651,9,"(0.2, 0.7)",6.257
E,C,D,"[2.6, 8.3]","[-56, -61, -66, -79, -83, -84]","{0.933: [0.317, 0.228, 0.175, 0.386, 0.766, 0.12]}","{0.566: [0.243, 0.047, 0.043, 0.463, 0.297, 0.448]}","{0.414: [0.385, 0.299, 0.283, 0.082, 0.258, 0.151]}",0,"(3.0, 8.3)",0.4,0,"(3.0, 8.3)",0.4,1,"(3.3, 8.5)",0.728,2,"(3.6, 8.7)",1.077,3,"(3.9, 8.8)",1.393,4,"(4.2, 9.0)",1.746,5,"(4.5, 9.2)",2.102,6,"(4.8, 9.3)",2.417,7,"(5.1, 9.5)",2.773,8,"(5.4, 9.7)",3.13,9,"(5.7, 9.8)",3.444
E,C,D,"[4.9, 5]","[-54, -53, -65, -74, -74, -78]","{0.679: [0.341, 0.329, 0.188, 0.298, 0.574, 0.04]}","{0.425: [0.407, 0.391, 0.293, 0.014, 0.121, 0.068]}","{0.386: [0.27, 0.172, 0.058, 0.37, 0.156, 0.345]}",9,"(3.0, 5.3)",1.924,0,"(3.0, 8.3)",3.808,1,"(3.0, 8.0)",3.551,2,"(3.0, 7.7)",3.302,3,"(3.0, 7.3)",2.983,4,"(3.0, 7.0)",2.759,5,"(3.0, 6.7)",2.55,6,"(3.0, 6.3)",2.302,7,"(3.0, 6.0)",2.147,8,"(3.0, 5.7)",2.025,9,"(3.0, 5.3)",1.924
