Shift_Point1,Shift_Point2,Toward_Point,Actual_Coord,RSSI,Normalized1,Normalized2,Normalized3,Best_Shift,Best_coord,Best_accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy
B,A,E,"[2.2, 7.4]","[-50, -58, -59, -68, -70, -85]","{0.479: [0.451, 0.333, 0.359, 0.068, 0.061, 0.164]}","{0.586: [0.39, 0.266, 0.263, 0.193, 0.489, 0.133]}","{0.428: [0.324, 0.094, 0.145, 0.259, 0.094, 0.466]}",3,"(3.0, 7.3)",0.806,0,"(3.0, 8.3)",1.204,1,"(3.0, 8.0)",1.0,2,"(3.0, 7.7)",0.854,3,"(3.0, 7.3)",0.806,4,"(3.0, 7.0)",0.894,5,"(3.0, 6.7)",1.063,6,"(3.0, 6.3)",1.36,7,"(3.0, 6.0)",1.612,8,"(3.0, 5.7)",1.879,9,"(3.0, 5.3)",2.247
C,A,E,"[0.95, 6.2]","[-55, -58, -61, -66, -73, -74]","{0.302: [0.447, 0.183, 0.208, 0.108, 0.12, 0.013]}","{0.566: [0.329, 0.266, 0.237, 0.158, 0.553, 0.013]}","{0.233: [0.257, 0.094, 0.116, 0.222, 0.141, 0.276]}",0,"(1.0, 5.0)",1.201,0,"(1.0, 5.0)",1.201,1,"(1.2, 5.0)",1.226,2,"(1.4, 5.0)",1.282,3,"(1.6, 5.0)",1.365,4,"(1.8, 5.0)",1.471,5,"(2.0, 5.0)",1.595,6,"(2.2, 5.0)",1.733,7,"(2.4, 5.0)",1.882,8,"(2.6, 5.0)",2.04,9,"(2.8, 5.0)",2.205
B,D,E,"[3.7, 4.9]","[-52, -57, -60, -66, -75, -77]","{0.454: [0.429, 0.345, 0.348, 0.096, 0.136, 0.055]}","{0.242: [0.316, 0.219, 0.154, 0.175, 0.185, 0.069]}","{0.304: [0.297, 0.109, 0.13, 0.222, 0.172, 0.328]}",6,"(3.8, 5.0)",0.141,0,"(5.0, 5.0)",1.304,1,"(4.8, 5.0)",1.105,2,"(4.6, 5.0)",0.906,3,"(4.4, 5.0)",0.707,4,"(4.2, 5.0)",0.51,5,"(4.0, 5.0)",0.316,6,"(3.8, 5.0)",0.141,7,"(3.6, 5.0)",0.141,8,"(3.4, 5.0)",0.316,9,"(3.2, 5.0)",0.51
A,B,E,"[3.8, 5.6]","[-46, -47, -66, -67, -72, -74]","{0.702: [0.439, 0.405, 0.175, 0.175, 0.532, 0.013]}","{0.552: [0.495, 0.46, 0.283, 0.082, 0.091, 0.014]}","{0.366: [0.378, 0.266, 0.043, 0.241, 0.125, 0.276]}",8,"(3.0, 5.7)",0.806,0,"(3.0, 8.3)",2.816,1,"(3.0, 8.0)",2.53,2,"(3.0, 7.7)",2.247,3,"(3.0, 7.3)",1.879,4,"(3.0, 7.0)",1.612,5,"(3.0, 6.7)",1.36,6,"(3.0, 6.3)",1.063,7,"(3.0, 6.0)",0.894,8,"(3.0, 5.7)",0.806,9,"(3.0, 5.3)",0.854
A,B,E,"[5.4, 6.5]","[-53, -55, -67, -67, -68, -92]","{0.527: [0.354, 0.304, 0.163, 0.175, 0.447, 0.227]}","{0.46: [0.418, 0.368, 0.272, 0.082, 0.03, 0.26]}","{0.507: [0.284, 0.141, 0.029, 0.241, 0.062, 0.586]}",5,"(3.0, 6.7)",2.408,0,"(3.0, 8.3)",3.0,1,"(3.0, 8.0)",2.83,2,"(3.0, 7.7)",2.683,3,"(3.0, 7.3)",2.53,4,"(3.0, 7.0)",2.452,5,"(3.0, 6.7)",2.408,6,"(3.0, 6.3)",2.408,7,"(3.0, 6.0)",2.452,8,"(3.0, 5.7)",2.53,9,"(3.0, 5.3)",2.683
C,D,E,"[3.4, 3.8]","[-53, -59, -62, -68, -69, -73]","{0.26: [0.395, 0.169, 0.195, 0.081, 0.169, 0.027]}","{0.25: [0.303, 0.192, 0.192, 0.15, 0.25, 0.014]}","{0.237: [0.284, 0.078, 0.101, 0.259, 0.078, 0.259]}",6,"(3.0, 3.7)",0.412,0,"(3.0, 1.7)",2.138,1,"(3.0, 2.0)",1.844,2,"(3.0, 2.3)",1.552,3,"(3.0, 2.7)",1.17,4,"(3.0, 3.0)",0.894,5,"(3.0, 3.3)",0.64,6,"(3.0, 3.7)",0.412,7,"(3.0, 4.0)",0.447,8,"(3.0, 4.3)",0.64,9,"(3.0, 4.7)",0.985
B,A,E,"[2.2, 7.4]","[-49, -58, -59, -70, -70, -85]","{0.486: [0.462, 0.333, 0.359, 0.041, 0.061, 0.164]}","{0.611: [0.402, 0.266, 0.263, 0.228, 0.489, 0.133]}","{0.458: [0.338, 0.094, 0.145, 0.296, 0.094, 0.466]}",3,"(3.0, 7.3)",0.806,0,"(3.0, 8.3)",1.204,1,"(3.0, 8.0)",1.0,2,"(3.0, 7.7)",0.854,3,"(3.0, 7.3)",0.806,4,"(3.0, 7.0)",0.894,5,"(3.0, 6.7)",1.063,6,"(3.0, 6.3)",1.36,7,"(3.0, 6.0)",1.612,8,"(3.0, 5.7)",1.879,9,"(3.0, 5.3)",2.247
D,E,C,"[0.2, 3.1]","[-63, -65, -70, -78, -74, -80]","{0.212: [0.171, 0.11, 0.346, 0.025, 0.196, 0.111]}","{0.387: [0.149, 0.016, 0.014, 0.444, 0.156, 0.379]}","{0.467: [0.658, 0.085, 0.091, 0.054, 0.108, 0.067]}",6,"(1.2, 0.7)",2.6,0,"(3.0, 1.7)",3.13,1,"(2.7, 1.5)",2.968,2,"(2.4, 1.3)",2.843,3,"(2.1, 1.2)",2.687,4,"(1.8, 1.0)",2.64,5,"(1.5, 0.8)",2.642,6,"(1.2, 0.7)",2.6,7,"(0.9, 0.5)",2.693,8,"(0.6, 0.3)",2.828,9,"(0.3, 0.2)",2.902
B,E,A,"[0.5, 6.95]","[-58, -60, -62, -71, -72, -77]","{0.346: [0.363, 0.31, 0.326, 0.027, 0.091, 0.055]}","{0.284: [0.216, 0.062, 0.101, 0.315, 0.125, 0.328]}","{0.54: [0.293, 0.241, 0.225, 0.246, 0.532, 0.027]}",4,"(1.8, 9.0)",2.427,0,"(3.0, 8.3)",2.841,1,"(2.7, 8.5)",2.691,2,"(2.4, 8.7)",2.583,3,"(2.1, 8.8)",2.446,4,"(1.8, 9.0)",2.427,5,"(1.5, 9.2)",2.462,6,"(1.2, 9.3)",2.452,7,"(0.9, 9.5)",2.581,8,"(0.6, 9.7)",2.752,9,"(0.3, 9.8)",2.857
B,E,A,"[1.5, 7.6]","[-54, -58, -63, -70, -74, -76]","{0.395: [0.407, 0.333, 0.315, 0.041, 0.121, 0.041]}","{0.298: [0.27, 0.094, 0.087, 0.296, 0.156, 0.31]}","{0.613: [0.341, 0.266, 0.212, 0.228, 0.574, 0.013]}",3,"(2.1, 8.8)",1.342,0,"(3.0, 8.3)",1.655,1,"(2.7, 8.5)",1.5,2,"(2.4, 8.7)",1.421,3,"(2.1, 8.8)",1.342,4,"(1.8, 9.0)",1.432,5,"(1.5, 9.2)",1.6,6,"(1.2, 9.3)",1.726,7,"(0.9, 9.5)",1.992,8,"(0.6, 9.7)",2.285,9,"(0.3, 9.8)",2.506
B,A,E,"[2.5, 5.5]","[-56, -59, -54, -65, -76, -76]","{0.46: [0.385, 0.322, 0.413, 0.11, 0.152, 0.041]}","{0.671: [0.317, 0.253, 0.325, 0.14, 0.617, 0.013]}","{0.285: [0.243, 0.078, 0.217, 0.204, 0.188, 0.31]}",9,"(3.0, 5.3)",0.539,0,"(3.0, 8.3)",2.844,1,"(3.0, 8.0)",2.55,2,"(3.0, 7.7)",2.256,3,"(3.0, 7.3)",1.868,4,"(3.0, 7.0)",1.581,5,"(3.0, 6.7)",1.3,6,"(3.0, 6.3)",0.943,7,"(3.0, 6.0)",0.707,8,"(3.0, 5.7)",0.539,9,"(3.0, 5.3)",0.539
B,E,A,"[0.5, 6.95]","[-59, -60, -61, -68, -72, -77]","{0.35: [0.352, 0.31, 0.337, 0.068, 0.091, 0.055]}","{0.249: [0.203, 0.062, 0.116, 0.259, 0.125, 0.328]}","{0.513: [0.28, 0.241, 0.237, 0.193, 0.532, 0.027]}",4,"(1.8, 9.0)",2.427,0,"(3.0, 8.3)",2.841,1,"(2.7, 8.5)",2.691,2,"(2.4, 8.7)",2.583,3,"(2.1, 8.8)",2.446,4,"(1.8, 9.0)",2.427,5,"(1.5, 9.2)",2.462,6,"(1.2, 9.3)",2.452,7,"(0.9, 9.5)",2.581,8,"(0.6, 9.7)",2.752,9,"(0.3, 9.8)",2.857
C,A,E,"[1.6, 5.8]","[-50, -55, -58, -62, -70, -80]","{0.267: [0.316, 0.225, 0.247, 0.162, 0.157, 0.067]}","{0.571: [0.39, 0.304, 0.275, 0.088, 0.489, 0.067]}","{0.325: [0.324, 0.141, 0.159, 0.148, 0.094, 0.379]}",3,"(1.6, 5.0)",0.8,0,"(1.0, 5.0)",1.0,1,"(1.2, 5.0)",0.894,2,"(1.4, 5.0)",0.825,3,"(1.6, 5.0)",0.8,4,"(1.8, 5.0)",0.825,5,"(2.0, 5.0)",0.894,6,"(2.2, 5.0)",1.0,7,"(2.4, 5.0)",1.131,8,"(2.6, 5.0)",1.281,9,"(2.8, 5.0)",1.442
D,C,E,"[1.8, 3.2]","[-54, -60, -64, -64, -68, -72]","{0.277: [0.289, 0.178, 0.231, 0.2, 0.261, 0.0]}","{0.283: [0.421, 0.155, 0.169, 0.135, 0.181, 0.04]}","{0.178: [0.27, 0.062, 0.072, 0.185, 0.062, 0.241]}",5,"(3.0, 3.3)",1.204,0,"(3.0, 1.7)",1.921,1,"(3.0, 2.0)",1.697,2,"(3.0, 2.3)",1.5,3,"(3.0, 2.7)",1.3,4,"(3.0, 3.0)",1.217,5,"(3.0, 3.3)",1.204,6,"(3.0, 3.7)",1.3,7,"(3.0, 4.0)",1.442,8,"(3.0, 4.3)",1.628,9,"(3.0, 4.7)",1.921
B,A,E,"[1.4, 6.9]","[-48, -57, -67, -68, -77, -78]","{0.455: [0.473, 0.345, 0.272, 0.068, 0.167, 0.068]}","{0.722: [0.415, 0.278, 0.163, 0.193, 0.638, 0.04]}","{0.363: [0.351, 0.109, 0.029, 0.259, 0.203, 0.345]}",4,"(3.0, 7.0)",1.603,0,"(3.0, 8.3)",2.126,1,"(3.0, 8.0)",1.942,2,"(3.0, 7.7)",1.789,3,"(3.0, 7.3)",1.649,4,"(3.0, 7.0)",1.603,5,"(3.0, 6.7)",1.612,6,"(3.0, 6.3)",1.709,7,"(3.0, 6.0)",1.836,8,"(3.0, 5.7)",2.0,9,"(3.0, 5.3)",2.263
D,B,E,"[5.5, 5.4]","[-50, -63, -69, -75, -80, -79]","{0.273: [0.342, 0.137, 0.327, 0.062, 0.13, 0.097]}","{0.394: [0.451, 0.276, 0.25, 0.027, 0.212, 0.082]}","{0.449: [0.324, 0.016, 0.0, 0.389, 0.25, 0.362]}",0,"(5.0, 5.0)",0.64,0,"(5.0, 5.0)",0.64,1,"(4.8, 5.0)",0.806,2,"(4.6, 5.0)",0.985,3,"(4.4, 5.0)",1.17,4,"(4.2, 5.0)",1.36,5,"(4.0, 5.0)",1.552,6,"(3.8, 5.0)",1.746,7,"(3.6, 5.0)",1.942,8,"(3.4, 5.0)",2.138,9,"(3.2, 5.0)",2.335
B,A,E,"[2.2, 7.4]","[-50, -58, -59, -68, -70, -85]","{0.479: [0.451, 0.333, 0.359, 0.068, 0.061, 0.164]}","{0.586: [0.39, 0.266, 0.263, 0.193, 0.489, 0.133]}","{0.428: [0.324, 0.094, 0.145, 0.259, 0.094, 0.466]}",3,"(3.0, 7.3)",0.806,0,"(3.0, 8.3)",1.204,1,"(3.0, 8.0)",1.0,2,"(3.0, 7.7)",0.854,3,"(3.0, 7.3)",0.806,4,"(3.0, 7.0)",0.894,5,"(3.0, 6.7)",1.063,6,"(3.0, 6.3)",1.36,7,"(3.0, 6.0)",1.612,8,"(3.0, 5.7)",1.879,9,"(3.0, 5.3)",2.247
A,C,E,"[1.8, 4.8]","[-58, -71, -67, -73, -73, -72]","{0.51: [0.293, 0.101, 0.163, 0.281, 0.553, 0.04]}","{0.31: [0.526, 0.0, 0.13, 0.014, 0.12, 0.04]}","{0.262: [0.216, 0.109, 0.029, 0.352, 0.141, 0.241]}",4,"(1.8, 5.0)",0.2,0,"(1.0, 5.0)",0.825,1,"(1.2, 5.0)",0.632,2,"(1.4, 5.0)",0.447,3,"(1.6, 5.0)",0.283,4,"(1.8, 5.0)",0.2,5,"(2.0, 5.0)",0.283,6,"(2.2, 5.0)",0.447,7,"(2.4, 5.0)",0.632,8,"(2.6, 5.0)",0.825,9,"(2.8, 5.0)",1.02
E,D,C,"[1.8, 0.3]","[-56, -63, -68, -68, -70, -73]","{0.202: [0.243, 0.016, 0.014, 0.259, 0.094, 0.259]}","{0.262: [0.263, 0.137, 0.308, 0.15, 0.239, 0.014]}","{0.285: [0.474, 0.113, 0.117, 0.081, 0.157, 0.027]}",5,"(1.5, 0.8)",0.583,0,"(3.0, 1.7)",1.844,1,"(2.7, 1.5)",1.5,2,"(2.4, 1.3)",1.166,3,"(2.1, 1.2)",0.949,4,"(1.8, 1.0)",0.7,5,"(1.5, 0.8)",0.583,6,"(1.2, 0.7)",0.721,7,"(0.9, 0.5)",0.922,8,"(0.6, 0.3)",1.2,9,"(0.3, 0.2)",1.503
B,E,A,"[0.5, 6.95]","[-58, -60, -59, -69, -72, -77]","{0.371: [0.363, 0.31, 0.359, 0.055, 0.091, 0.055]}","{0.273: [0.216, 0.062, 0.145, 0.278, 0.125, 0.328]}","{0.542: [0.293, 0.241, 0.263, 0.211, 0.532, 0.027]}",4,"(1.8, 9.0)",2.427,0,"(3.0, 8.3)",2.841,1,"(2.7, 8.5)",2.691,2,"(2.4, 8.7)",2.583,3,"(2.1, 8.8)",2.446,4,"(1.8, 9.0)",2.427,5,"(1.5, 9.2)",2.462,6,"(1.2, 9.3)",2.452,7,"(0.9, 9.5)",2.581,8,"(0.6, 9.7)",2.752,9,"(0.3, 9.8)",2.857
C,A,E,"[0.95, 6.2]","[-53, -57, -61, -66, -74, -74]","{0.262: [0.395, 0.197, 0.208, 0.108, 0.108, 0.013]}","{0.612: [0.354, 0.278, 0.237, 0.158, 0.574, 0.013]}","{0.255: [0.284, 0.109, 0.116, 0.222, 0.156, 0.276]}",0,"(1.0, 5.0)",1.201,0,"(1.0, 5.0)",1.201,1,"(1.2, 5.0)",1.226,2,"(1.4, 5.0)",1.282,3,"(1.6, 5.0)",1.365,4,"(1.8, 5.0)",1.471,5,"(2.0, 5.0)",1.595,6,"(2.2, 5.0)",1.733,7,"(2.4, 5.0)",1.882,8,"(2.6, 5.0)",2.04,9,"(2.8, 5.0)",2.205
D,E,C,"[0.2, 3.1]","[-64, -67, -69, -75, -75, -82]","{0.196: [0.158, 0.082, 0.327, 0.062, 0.185, 0.139]}","{0.372: [0.135, 0.047, 0.0, 0.389, 0.172, 0.414]}","{0.5: [0.684, 0.056, 0.104, 0.014, 0.096, 0.093]}",6,"(1.2, 0.7)",2.6,0,"(3.0, 1.7)",3.13,1,"(2.7, 1.5)",2.968,2,"(2.4, 1.3)",2.843,3,"(2.1, 1.2)",2.687,4,"(1.8, 1.0)",2.64,5,"(1.5, 0.8)",2.642,6,"(1.2, 0.7)",2.6,7,"(0.9, 0.5)",2.693,8,"(0.6, 0.3)",2.828,9,"(0.3, 0.2)",2.902
C,A,E,"[1.6, 5.8]","[-51, -56, -60, -63, -70, -80]","{0.262: [0.342, 0.211, 0.221, 0.149, 0.157, 0.067]}","{0.544: [0.378, 0.291, 0.25, 0.105, 0.489, 0.067]}","{0.311: [0.311, 0.125, 0.13, 0.167, 0.094, 0.379]}",3,"(1.6, 5.0)",0.8,0,"(1.0, 5.0)",1.0,1,"(1.2, 5.0)",0.894,2,"(1.4, 5.0)",0.825,3,"(1.6, 5.0)",0.8,4,"(1.8, 5.0)",0.825,5,"(2.0, 5.0)",0.894,6,"(2.2, 5.0)",1.0,7,"(2.4, 5.0)",1.131,8,"(2.6, 5.0)",1.281,9,"(2.8, 5.0)",1.442
D,C,E,"[1.05, 3.6]","[-49, -54, -55, -68, -76, -80]","{0.261: [0.355, 0.26, 0.058, 0.15, 0.174, 0.111]}","{0.241: [0.289, 0.239, 0.286, 0.081, 0.084, 0.067]}","{0.425: [0.338, 0.156, 0.203, 0.259, 0.188, 0.379]}",6,"(3.0, 3.7)",1.953,0,"(3.0, 1.7)",2.723,1,"(3.0, 2.0)",2.522,2,"(3.0, 2.3)",2.344,3,"(3.0, 2.7)",2.148,4,"(3.0, 3.0)",2.04,5,"(3.0, 3.3)",1.973,6,"(3.0, 3.7)",1.953,7,"(3.0, 4.0)",1.991,8,"(3.0, 4.3)",2.072,9,"(3.0, 4.7)",2.239
B,E,A,"[0.2, 9.7]","[-54, -49, -62, -65, -70, -75]","{0.48: [0.407, 0.437, 0.326, 0.11, 0.061, 0.027]}","{0.275: [0.27, 0.234, 0.101, 0.204, 0.094, 0.293]}","{0.57: [0.341, 0.38, 0.225, 0.14, 0.489, 0.0]}",9,"(0.3, 9.8)",0.141,0,"(3.0, 8.3)",3.13,1,"(2.7, 8.5)",2.773,2,"(2.4, 8.7)",2.417,3,"(2.1, 8.8)",2.102,4,"(1.8, 9.0)",1.746,5,"(1.5, 9.2)",1.393,6,"(1.2, 9.3)",1.077,7,"(0.9, 9.5)",0.728,8,"(0.6, 9.7)",0.4,9,"(0.3, 9.8)",0.141
D,C,E,"[2.8, 2.2]","[-50, -58, -59, -68, -70, -77]","{0.261: [0.342, 0.205, 0.135, 0.15, 0.239, 0.069]}","{0.221: [0.316, 0.183, 0.234, 0.081, 0.157, 0.027]}","{0.319: [0.324, 0.094, 0.145, 0.259, 0.094, 0.328]}",2,"(3.0, 2.3)",0.224,0,"(3.0, 1.7)",0.539,1,"(3.0, 2.0)",0.283,2,"(3.0, 2.3)",0.224,3,"(3.0, 2.7)",0.539,4,"(3.0, 3.0)",0.825,5,"(3.0, 3.3)",1.118,6,"(3.0, 3.7)",1.513,7,"(3.0, 4.0)",1.811,8,"(3.0, 4.3)",2.11,9,"(3.0, 4.7)",2.508
A,E,B,"[5.1, 8.9]","[-66, -71, -73, -86, -88, -91]","{1.12: [0.195, 0.101, 0.087, 0.509, 0.872, 0.213]}","{0.844: [0.108, 0.109, 0.058, 0.593, 0.375, 0.569]}","{0.357: [0.275, 0.184, 0.207, 0.178, 0.333, 0.247]}",6,"(4.8, 9.3)",0.5,0,"(3.0, 8.3)",2.184,1,"(3.3, 8.5)",1.844,2,"(3.6, 8.7)",1.513,3,"(3.9, 8.8)",1.204,4,"(4.2, 9.0)",0.906,5,"(4.5, 9.2)",0.671,6,"(4.8, 9.3)",0.5,7,"(5.1, 9.5)",0.6,8,"(5.4, 9.7)",0.854,9,"(5.7, 9.8)",1.082
B,E,A,"[0.2, 9.7]","[-53, -53, -62, -67, -70, -77]","{0.448: [0.418, 0.391, 0.326, 0.082, 0.061, 0.055]}","{0.296: [0.284, 0.172, 0.101, 0.241, 0.094, 0.328]}","{0.555: [0.354, 0.329, 0.225, 0.175, 0.489, 0.027]}",9,"(0.3, 9.8)",0.141,0,"(3.0, 8.3)",3.13,1,"(2.7, 8.5)",2.773,2,"(2.4, 8.7)",2.417,3,"(2.1, 8.8)",2.102,4,"(1.8, 9.0)",1.746,5,"(1.5, 9.2)",1.393,6,"(1.2, 9.3)",1.077,7,"(0.9, 9.5)",0.728,8,"(0.6, 9.7)",0.4,9,"(0.3, 9.8)",0.141
E,B,A,"[1.1, 9.8]","[-49, -56, -63, -74, -77, -82]","{0.487: [0.338, 0.125, 0.087, 0.37, 0.203, 0.414]}","{0.482: [0.462, 0.356, 0.315, 0.014, 0.167, 0.123]}","{0.797: [0.402, 0.291, 0.212, 0.298, 0.638, 0.093]}",7,"(0.9, 9.5)",0.361,0,"(3.0, 8.3)",2.421,1,"(2.7, 8.5)",2.062,2,"(2.4, 8.7)",1.703,3,"(2.1, 8.8)",1.414,4,"(1.8, 9.0)",1.063,5,"(1.5, 9.2)",0.721,6,"(1.2, 9.3)",0.51,7,"(0.9, 9.5)",0.361,8,"(0.6, 9.7)",0.51,9,"(0.3, 9.8)",0.8
D,E,C,"[1.85, 1.7]","[-55, -60, -66, -67, -78, -83]","{0.253: [0.276, 0.178, 0.269, 0.163, 0.152, 0.153]}","{0.364: [0.257, 0.062, 0.043, 0.241, 0.219, 0.431]}","{0.268: [0.447, 0.155, 0.143, 0.095, 0.06, 0.107]}",3,"(2.1, 1.2)",0.559,0,"(3.0, 1.7)",1.15,1,"(2.7, 1.5)",0.873,2,"(2.4, 1.3)",0.68,3,"(2.1, 1.2)",0.559,4,"(1.8, 1.0)",0.702,5,"(1.5, 0.8)",0.966,6,"(1.2, 0.7)",1.193,7,"(0.9, 0.5)",1.531,8,"(0.6, 0.3)",1.877,9,"(0.3, 0.2)",2.157
A,E,B,"[4.95, 8.2]","[-23, -55, -66, -71, -73, -80]","{1.012: [0.72, 0.304, 0.175, 0.246, 0.553, 0.067]}","{0.76: [0.689, 0.141, 0.043, 0.315, 0.141, 0.379]}","{0.794: [0.747, 0.368, 0.283, 0.027, 0.106, 0.096]}",5,"(4.5, 9.2)",1.097,0,"(3.0, 8.3)",1.953,1,"(3.3, 8.5)",1.677,2,"(3.6, 8.7)",1.44,3,"(3.9, 8.8)",1.209,4,"(4.2, 9.0)",1.097,5,"(4.5, 9.2)",1.097,6,"(4.8, 9.3)",1.11,7,"(5.1, 9.5)",1.309,8,"(5.4, 9.7)",1.566,9,"(5.7, 9.8)",1.767
A,E,B,"[4.6, 7.6]","[-48, -58, -64, -67, -73, -70]","{0.624: [0.415, 0.266, 0.2, 0.175, 0.553, 0.067]}","{0.258: [0.351, 0.094, 0.072, 0.241, 0.141, 0.207]}","{0.447: [0.473, 0.333, 0.304, 0.082, 0.106, 0.041]}",3,"(3.9, 8.8)",1.389,0,"(3.0, 8.3)",1.746,1,"(3.3, 8.5)",1.581,2,"(3.6, 8.7)",1.487,3,"(3.9, 8.8)",1.389,4,"(4.2, 9.0)",1.456,5,"(4.5, 9.2)",1.603,6,"(4.8, 9.3)",1.712,7,"(5.1, 9.5)",1.965,8,"(5.4, 9.7)",2.247,9,"(5.7, 9.8)",2.46
C,A,E,"[0.95, 6.2]","[-56, -58, -60, -68, -73, -75]","{0.328: [0.474, 0.183, 0.221, 0.081, 0.12, 0.0]}","{0.576: [0.317, 0.266, 0.25, 0.193, 0.553, 0.0]}","{0.258: [0.243, 0.094, 0.13, 0.259, 0.141, 0.293]}",0,"(1.0, 5.0)",1.201,0,"(1.0, 5.0)",1.201,1,"(1.2, 5.0)",1.226,2,"(1.4, 5.0)",1.282,3,"(1.6, 5.0)",1.365,4,"(1.8, 5.0)",1.471,5,"(2.0, 5.0)",1.595,6,"(2.2, 5.0)",1.733,7,"(2.4, 5.0)",1.882,8,"(2.6, 5.0)",2.04,9,"(2.8, 5.0)",2.205
A,E,B,"[5.8, 7.5]","[-53, -65, -68, -70, -71, -69]","{0.497: [0.354, 0.177, 0.15, 0.228, 0.511, 0.08]}","{0.217: [0.284, 0.016, 0.014, 0.296, 0.109, 0.19]}","{0.318: [0.418, 0.253, 0.261, 0.041, 0.076, 0.055]}",6,"(4.8, 9.3)",2.059,0,"(3.0, 8.3)",2.912,1,"(3.3, 8.5)",2.693,2,"(3.6, 8.7)",2.506,3,"(3.9, 8.8)",2.302,4,"(4.2, 9.0)",2.193,5,"(4.5, 9.2)",2.14,6,"(4.8, 9.3)",2.059,7,"(5.1, 9.5)",2.119,8,"(5.4, 9.7)",2.236,9,"(5.7, 9.8)",2.302
D,C,E,"[3, 1.95]","[-58, -65, -65, -65, -69, -70]","{0.228: [0.237, 0.11, 0.25, 0.188, 0.25, 0.028]}","{0.356: [0.526, 0.085, 0.156, 0.122, 0.169, 0.067]}","{0.141: [0.216, 0.016, 0.058, 0.204, 0.078, 0.207]}",1,"(3.0, 2.0)",0.05,0,"(3.0, 1.7)",0.25,1,"(3.0, 2.0)",0.05,2,"(3.0, 2.3)",0.35,3,"(3.0, 2.7)",0.75,4,"(3.0, 3.0)",1.05,5,"(3.0, 3.3)",1.35,6,"(3.0, 3.7)",1.75,7,"(3.0, 4.0)",2.05,8,"(3.0, 4.3)",2.35,9,"(3.0, 4.7)",2.75
E,D,C,"[2.5, 0.2]","[-65, -70, -67, -68, -72, -74]","{0.184: [0.122, 0.094, 0.029, 0.259, 0.125, 0.276]}","{0.176: [0.145, 0.041, 0.288, 0.15, 0.217, 0.028]}","{0.548: [0.711, 0.014, 0.13, 0.081, 0.133, 0.013]}",4,"(1.8, 1.0)",1.063,0,"(3.0, 1.7)",1.581,1,"(2.7, 1.5)",1.315,2,"(2.4, 1.3)",1.105,3,"(2.1, 1.2)",1.077,4,"(1.8, 1.0)",1.063,5,"(1.5, 0.8)",1.166,6,"(1.2, 0.7)",1.393,7,"(0.9, 0.5)",1.628,8,"(0.6, 0.3)",1.903,9,"(0.3, 0.2)",2.2
D,C,E,"[1.05, 3.6]","[-48, -54, -56, -70, -74, -83]","{0.286: [0.368, 0.26, 0.077, 0.125, 0.196, 0.153]}","{0.227: [0.263, 0.239, 0.273, 0.054, 0.108, 0.107]}","{0.48: [0.351, 0.156, 0.188, 0.296, 0.156, 0.431]}",6,"(3.0, 3.7)",1.953,0,"(3.0, 1.7)",2.723,1,"(3.0, 2.0)",2.522,2,"(3.0, 2.3)",2.344,3,"(3.0, 2.7)",2.148,4,"(3.0, 3.0)",2.04,5,"(3.0, 3.3)",1.973,6,"(3.0, 3.7)",1.953,7,"(3.0, 4.0)",1.991,8,"(3.0, 4.3)",2.072,9,"(3.0, 4.7)",2.239
C,A,E,"[1.6, 5.8]","[-51, -56, -58, -63, -71, -80]","{0.27: [0.342, 0.211, 0.247, 0.149, 0.145, 0.067]}","{0.58: [0.378, 0.291, 0.275, 0.105, 0.511, 0.067]}","{0.322: [0.311, 0.125, 0.159, 0.167, 0.109, 0.379]}",3,"(1.6, 5.0)",0.8,0,"(1.0, 5.0)",1.0,1,"(1.2, 5.0)",0.894,2,"(1.4, 5.0)",0.825,3,"(1.6, 5.0)",0.8,4,"(1.8, 5.0)",0.825,5,"(2.0, 5.0)",0.894,6,"(2.2, 5.0)",1.0,7,"(2.4, 5.0)",1.131,8,"(2.6, 5.0)",1.281,9,"(2.8, 5.0)",1.442
C,A,E,"[0.1, 5]","[-55, -57, -65, -66, -68, -85]","{0.326: [0.447, 0.197, 0.156, 0.108, 0.181, 0.133]}","{0.463: [0.329, 0.278, 0.188, 0.158, 0.447, 0.133]}","{0.351: [0.257, 0.109, 0.058, 0.222, 0.062, 0.466]}",0,"(1.0, 5.0)",0.9,0,"(1.0, 5.0)",0.9,1,"(1.2, 5.0)",1.1,2,"(1.4, 5.0)",1.3,3,"(1.6, 5.0)",1.5,4,"(1.8, 5.0)",1.7,5,"(2.0, 5.0)",1.9,6,"(2.2, 5.0)",2.1,7,"(2.4, 5.0)",2.3,8,"(2.6, 5.0)",2.5,9,"(2.8, 5.0)",2.7
