Shift_Point1,Shift_Point2,Toward_Point,Actual_Coord,RSSI,Normalized1,Normalized2,Normalized3,Best_Shift,Best_coord,Best_accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy
B,A,E,"[2.3, 3.8]","[-48, -62, -65, -66, -66, -87]","{0.325: [0.442, 0.088, 0.085, 0.031, 0.015, 0.338]}","{0.301: [0.314, 0.046, 0.217, 0.065, 0.065, 0.381]}","{0.774: [0.304, 0.409, 0.03, 0.32, 0.015, 0.642]}",6,"(3.0, 3.8)",0.7,0,"(3.0, 5.0)",1.389,1,"(3.0, 4.8)",1.221,2,"(3.0, 4.6)",1.063,3,"(3.0, 4.4)",0.922,4,"(3.0, 4.2)",0.806,5,"(3.0, 4.0)",0.728,6,"(3.0, 3.8)",0.7,7,"(3.0, 3.6)",0.728,8,"(3.0, 3.4)",0.806,9,"(3.0, 3.2)",0.922
A,B,E,"[3.05, 4.3]","[-52, -53, -60, -62, -67, -80]","{0.257: [0.257, 0.185, 0.277, 0.0, 0.081, 0.27]}","{0.284: [0.395, 0.221, 0.155, 0.031, 0.031, 0.231]}","{0.432: [0.246, 0.205, 0.104, 0.24, 0.031, 0.509]}",4,"(3.0, 4.2)",0.112,0,"(3.0, 5.0)",0.702,1,"(3.0, 4.8)",0.502,2,"(3.0, 4.6)",0.304,3,"(3.0, 4.4)",0.112,4,"(3.0, 4.2)",0.112,5,"(3.0, 4.0)",0.304,6,"(3.0, 3.8)",0.502,7,"(3.0, 3.6)",0.702,8,"(3.0, 3.4)",0.901,9,"(3.0, 3.2)",1.101
A,E,B,"[3.8, 5.6]","[-46, -47, -66, -68, -70, -74]","{0.294: [0.343, 0.277, 0.205, 0.097, 0.129, 0.175]}","{0.409: [0.333, 0.068, 0.015, 0.36, 0.077, 0.396]}","{0.345: [0.465, 0.309, 0.07, 0.062, 0.077, 0.138]}",3,"(3.9, 5.3)",0.316,0,"(3.0, 5.0)",1.0,1,"(3.3, 5.1)",0.707,2,"(3.6, 5.2)",0.447,3,"(3.9, 5.3)",0.316,4,"(4.2, 5.4)",0.447,5,"(4.5, 5.5)",0.707,6,"(4.8, 5.6)",1.0,7,"(5.1, 5.7)",1.304,8,"(5.4, 5.8)",1.612,9,"(5.7, 5.9)",1.924
B,A,E,"[2.5, 5.5]","[-56, -61, -62, -64, -77, -76]","{0.212: [0.349, 0.103, 0.127, 0.0, 0.185, 0.169]}","{0.21: [0.2, 0.062, 0.253, 0.032, 0.242, 0.206]}","{0.49: [0.188, 0.386, 0.075, 0.28, 0.185, 0.434]}",0,"(3.0, 5.0)",0.707,0,"(3.0, 5.0)",0.707,1,"(3.0, 4.8)",0.86,2,"(3.0, 4.6)",1.03,3,"(3.0, 4.4)",1.208,4,"(3.0, 4.2)",1.393,5,"(3.0, 4.0)",1.581,6,"(3.0, 3.8)",1.772,7,"(3.0, 3.6)",1.965,8,"(3.0, 3.4)",2.159,9,"(3.0, 3.2)",2.354
B,E,A,"[0.2, 5.8]","[-53, -61, -65, -63, -78, -75]","{0.229: [0.384, 0.103, 0.085, 0.016, 0.2, 0.154]}","{0.484: [0.232, 0.386, 0.03, 0.26, 0.2, 0.415]}","{0.213: [0.243, 0.062, 0.217, 0.016, 0.258, 0.19]}",9,"(0.3, 5.9)",0.141,0,"(3.0, 5.0)",2.912,1,"(2.7, 5.1)",2.596,2,"(2.4, 5.2)",2.28,3,"(2.1, 5.3)",1.965,4,"(1.8, 5.4)",1.649,5,"(1.5, 5.5)",1.334,6,"(1.2, 5.6)",1.02,7,"(0.9, 5.7)",0.707,8,"(0.6, 5.8)",0.4,9,"(0.3, 5.9)",0.141
C,A,E,"[1.2, 4.1]","[-50, -64, -68, -74, -74, -78]","{0.138: [0.316, 0.099, 0.117, 0.0, 0.108, 0.04]}","{0.248: [0.286, 0.015, 0.181, 0.194, 0.194, 0.238]}","{0.755: [0.275, 0.455, 0.015, 0.48, 0.138, 0.472]}",1,"(1.2, 3.0)",1.1,0,"(1.0, 3.0)",1.118,1,"(1.2, 3.0)",1.1,2,"(1.4, 3.0)",1.118,3,"(1.6, 3.0)",1.17,4,"(1.8, 3.0)",1.253,5,"(2.0, 3.0)",1.36,6,"(2.2, 3.0)",1.487,7,"(2.4, 3.0)",1.628,8,"(2.6, 3.0)",1.78,9,"(2.8, 3.0)",1.942
C,A,E,"[1.8, 3.9]","[-48, -56, -65, -66, -68, -71]","{0.186: [0.263, 0.211, 0.156, 0.108, 0.181, 0.053]}","{0.194: [0.314, 0.138, 0.217, 0.065, 0.097, 0.127]}","{0.388: [0.304, 0.273, 0.03, 0.32, 0.046, 0.34]}",4,"(1.8, 3.0)",0.9,0,"(1.0, 3.0)",1.204,1,"(1.2, 3.0)",1.082,2,"(1.4, 3.0)",0.985,3,"(1.6, 3.0)",0.922,4,"(1.8, 3.0)",0.9,5,"(2.0, 3.0)",0.922,6,"(2.2, 3.0)",0.985,7,"(2.4, 3.0)",1.082,8,"(2.6, 3.0)",1.204,9,"(2.8, 3.0)",1.345
B,A,E,"[2.3, 3.8]","[-47, -62, -65, -66, -65, -86]","{0.325: [0.453, 0.088, 0.085, 0.031, 0.0, 0.323]}","{0.296: [0.329, 0.046, 0.217, 0.065, 0.048, 0.365]}","{0.76: [0.319, 0.409, 0.03, 0.32, 0.0, 0.623]}",6,"(3.0, 3.8)",0.7,0,"(3.0, 5.0)",1.389,1,"(3.0, 4.8)",1.221,2,"(3.0, 4.6)",1.063,3,"(3.0, 4.4)",0.922,4,"(3.0, 4.2)",0.806,5,"(3.0, 4.0)",0.728,6,"(3.0, 3.8)",0.7,7,"(3.0, 3.6)",0.728,8,"(3.0, 3.4)",0.806,9,"(3.0, 3.2)",0.922
D,E,B,"[5.9, 3.8]","[-55, -56, -64, -67, -70, -77]","{0.272: [0.276, 0.233, 0.231, 0.163, 0.239, 0.069]}","{0.445: [0.203, 0.273, 0.045, 0.34, 0.077, 0.453]}","{0.213: [0.36, 0.176, 0.099, 0.047, 0.077, 0.185]}",3,"(5.3, 3.9)",0.608,0,"(5.0, 3.0)",1.204,1,"(5.1, 3.3)",0.943,2,"(5.2, 3.6)",0.728,3,"(5.3, 3.9)",0.608,4,"(5.4, 4.2)",0.64,5,"(5.5, 4.5)",0.806,6,"(5.6, 4.8)",1.044,7,"(5.7, 5.1)",1.315,8,"(5.8, 5.4)",1.603,9,"(5.9, 5.7)",1.9
A,E,B,"[4.9, 5]","[-53, -57, -65, -74, -79, -80]","{0.307: [0.243, 0.123, 0.217, 0.194, 0.274, 0.27]}","{0.677: [0.232, 0.295, 0.03, 0.48, 0.215, 0.509]}","{0.303: [0.384, 0.162, 0.085, 0.156, 0.215, 0.231]}",6,"(4.8, 5.6)",0.608,0,"(3.0, 5.0)",1.9,1,"(3.3, 5.1)",1.603,2,"(3.6, 5.2)",1.315,3,"(3.9, 5.3)",1.044,4,"(4.2, 5.4)",0.806,5,"(4.5, 5.5)",0.64,6,"(4.8, 5.6)",0.608,7,"(5.1, 5.7)",0.728,8,"(5.4, 5.8)",0.943,9,"(5.7, 5.9)",1.204
C,A,E,"[2.2, 3]","[-50, -65, -60, -65, -70, -72]","{0.198: [0.316, 0.085, 0.221, 0.122, 0.157, 0.04]}","{0.198: [0.286, 0.0, 0.277, 0.048, 0.129, 0.143]}","{0.539: [0.275, 0.477, 0.104, 0.3, 0.077, 0.358]}",6,"(2.2, 3.0)",0.0,0,"(1.0, 3.0)",1.2,1,"(1.2, 3.0)",1.0,2,"(1.4, 3.0)",0.8,3,"(1.6, 3.0)",0.6,4,"(1.8, 3.0)",0.4,5,"(2.0, 3.0)",0.2,6,"(2.2, 3.0)",0.0,7,"(2.4, 3.0)",0.2,8,"(2.6, 3.0)",0.4,9,"(2.8, 3.0)",0.6
A,B,E,"[3.05, 4.3]","[-52, -53, -60, -62, -68, -81]","{0.268: [0.257, 0.185, 0.277, 0.0, 0.097, 0.286]}","{0.293: [0.395, 0.221, 0.155, 0.031, 0.046, 0.246]}","{0.453: [0.246, 0.205, 0.104, 0.24, 0.046, 0.528]}",4,"(3.0, 4.2)",0.112,0,"(3.0, 5.0)",0.702,1,"(3.0, 4.8)",0.502,2,"(3.0, 4.6)",0.304,3,"(3.0, 4.4)",0.112,4,"(3.0, 4.2)",0.112,5,"(3.0, 4.0)",0.304,6,"(3.0, 3.8)",0.502,7,"(3.0, 3.6)",0.702,8,"(3.0, 3.4)",0.901,9,"(3.0, 3.2)",1.101
D,E,B,"[5.5, 5.4]","[-52, -65, -71, -75, -80, -82]","{0.285: [0.316, 0.11, 0.365, 0.062, 0.13, 0.139]}","{0.895: [0.246, 0.477, 0.06, 0.5, 0.231, 0.547]}","{0.31: [0.395, 0.044, 0.0, 0.172, 0.231, 0.262]}",8,"(5.8, 5.4)",0.3,0,"(5.0, 3.0)",2.452,1,"(5.1, 3.3)",2.138,2,"(5.2, 3.6)",1.825,3,"(5.3, 3.9)",1.513,4,"(5.4, 4.2)",1.204,5,"(5.5, 4.5)",0.9,6,"(5.6, 4.8)",0.608,7,"(5.7, 5.1)",0.361,8,"(5.8, 5.4)",0.3,9,"(5.9, 5.7)",0.5
A,B,E,"[3.4, 3.8]","[-52, -57, -62, -66, -65, -74]","{0.182: [0.257, 0.123, 0.253, 0.065, 0.048, 0.175]}","{0.218: [0.395, 0.162, 0.127, 0.031, 0.0, 0.138]}","{0.413: [0.246, 0.295, 0.075, 0.32, 0.0, 0.396]}",6,"(3.0, 3.8)",0.4,0,"(3.0, 5.0)",1.265,1,"(3.0, 4.8)",1.077,2,"(3.0, 4.6)",0.894,3,"(3.0, 4.4)",0.721,4,"(3.0, 4.2)",0.566,5,"(3.0, 4.0)",0.447,6,"(3.0, 3.8)",0.4,7,"(3.0, 3.6)",0.447,8,"(3.0, 3.4)",0.566,9,"(3.0, 3.2)",0.721
C,A,E,"[1.8, 3.9]","[-48, -57, -65, -66, -68, -70]","{0.181: [0.263, 0.197, 0.156, 0.108, 0.181, 0.067]}","{0.186: [0.314, 0.123, 0.217, 0.065, 0.097, 0.111]}","{0.387: [0.304, 0.295, 0.03, 0.32, 0.046, 0.321]}",4,"(1.8, 3.0)",0.9,0,"(1.0, 3.0)",1.204,1,"(1.2, 3.0)",1.082,2,"(1.4, 3.0)",0.985,3,"(1.6, 3.0)",0.922,4,"(1.8, 3.0)",0.9,5,"(2.0, 3.0)",0.922,6,"(2.2, 3.0)",0.985,7,"(2.4, 3.0)",1.082,8,"(2.6, 3.0)",1.204,9,"(2.8, 3.0)",1.345
D,E,C,"[2.5, 0.2]","[-64, -73, -68, -69, -72, -73]","{0.186: [0.158, 0.0, 0.308, 0.138, 0.217, 0.014]}","{0.737: [0.072, 0.659, 0.015, 0.38, 0.108, 0.377]}","{0.507: [0.684, 0.028, 0.117, 0.068, 0.133, 0.027]}",2,"(2.4, 0.8)",0.608,0,"(3.0, 1.0)",0.943,1,"(2.7, 0.9)",0.728,2,"(2.4, 0.8)",0.608,3,"(2.1, 0.7)",0.64,4,"(1.8, 0.6)",0.806,5,"(1.5, 0.5)",1.044,6,"(1.2, 0.4)",1.315,7,"(0.9, 0.3)",1.603,8,"(0.6, 0.2)",1.9,9,"(0.3, 0.1)",2.202
C,A,E,"[1.8, 3.9]","[-49, -57, -66, -66, -69, -65]","{0.202: [0.289, 0.197, 0.143, 0.108, 0.169, 0.133]}","{0.165: [0.3, 0.123, 0.205, 0.065, 0.113, 0.032]}","{0.328: [0.29, 0.295, 0.015, 0.32, 0.062, 0.226]}",4,"(1.8, 3.0)",0.9,0,"(1.0, 3.0)",1.204,1,"(1.2, 3.0)",1.082,2,"(1.4, 3.0)",0.985,3,"(1.6, 3.0)",0.922,4,"(1.8, 3.0)",0.9,5,"(2.0, 3.0)",0.922,6,"(2.2, 3.0)",0.985,7,"(2.4, 3.0)",1.082,8,"(2.6, 3.0)",1.204,9,"(2.8, 3.0)",1.345
B,D,E,"[4.5, 1.5]","[-60, -62, -66, -65, -73, -75]","{0.143: [0.302, 0.088, 0.07, 0.016, 0.123, 0.154]}","{0.22: [0.211, 0.151, 0.269, 0.188, 0.207, 0.042]}","{0.461: [0.13, 0.409, 0.015, 0.3, 0.123, 0.415]}",2,"(4.6, 3.0)",1.503,0,"(5.0, 3.0)",1.581,1,"(4.8, 3.0)",1.53,2,"(4.6, 3.0)",1.503,3,"(4.4, 3.0)",1.503,4,"(4.2, 3.0)",1.53,5,"(4.0, 3.0)",1.581,6,"(3.8, 3.0)",1.655,7,"(3.6, 3.0)",1.749,8,"(3.4, 3.0)",1.86,9,"(3.2, 3.0)",1.985
B,D,E,"[4.6, 2.2]","[-62, -66, -67, -70, -71, -79]","{0.145: [0.279, 0.029, 0.056, 0.094, 0.092, 0.215]}","{0.203: [0.184, 0.096, 0.288, 0.125, 0.228, 0.097]}","{0.669: [0.101, 0.5, 0.0, 0.4, 0.092, 0.491]}",2,"(4.6, 3.0)",0.8,0,"(5.0, 3.0)",0.894,1,"(4.8, 3.0)",0.825,2,"(4.6, 3.0)",0.8,3,"(4.4, 3.0)",0.825,4,"(4.2, 3.0)",0.894,5,"(4.0, 3.0)",1.0,6,"(3.8, 3.0)",1.131,7,"(3.6, 3.0)",1.281,8,"(3.4, 3.0)",1.442,9,"(3.2, 3.0)",1.612
D,C,E,"[1.85, 1.7]","[-55, -60, -65, -68, -78, -84]","{0.243: [0.276, 0.178, 0.25, 0.15, 0.152, 0.167]}","{0.273: [0.447, 0.155, 0.156, 0.081, 0.06, 0.12]}","{0.686: [0.203, 0.364, 0.03, 0.36, 0.2, 0.585]}",3,"(3.0, 1.6)",1.154,0,"(3.0, 1.0)",1.346,1,"(3.0, 1.2)",1.254,2,"(3.0, 1.4)",1.188,3,"(3.0, 1.6)",1.154,4,"(3.0, 1.8)",1.154,5,"(3.0, 2.0)",1.188,6,"(3.0, 2.2)",1.254,7,"(3.0, 2.4)",1.346,8,"(3.0, 2.6)",1.46,9,"(3.0, 2.8)",1.591
D,E,C,"[0.3, 0.3]","[-46, -60, -70, -72, -73, -76]","{0.364: [0.395, 0.178, 0.346, 0.1, 0.207, 0.056]}","{0.642: [0.333, 0.364, 0.045, 0.44, 0.123, 0.434]}","{0.092: [0.211, 0.155, 0.091, 0.027, 0.12, 0.013]}",9,"(0.3, 0.1)",0.2,0,"(3.0, 1.0)",2.789,1,"(2.7, 0.9)",2.474,2,"(2.4, 0.8)",2.159,3,"(2.1, 0.7)",1.844,4,"(1.8, 0.6)",1.53,5,"(1.5, 0.5)",1.217,6,"(1.2, 0.4)",0.906,7,"(0.9, 0.3)",0.6,8,"(0.6, 0.2)",0.316,9,"(0.3, 0.1)",0.2
D,C,E,"[1.85, 1.7]","[-55, -60, -65, -68, -78, -83]","{0.238: [0.276, 0.178, 0.25, 0.15, 0.152, 0.153]}","{0.27: [0.447, 0.155, 0.156, 0.081, 0.06, 0.107]}","{0.664: [0.203, 0.364, 0.03, 0.36, 0.2, 0.566]}",3,"(3.0, 1.6)",1.154,0,"(3.0, 1.0)",1.346,1,"(3.0, 1.2)",1.254,2,"(3.0, 1.4)",1.188,3,"(3.0, 1.6)",1.154,4,"(3.0, 1.8)",1.154,5,"(3.0, 2.0)",1.188,6,"(3.0, 2.2)",1.254,7,"(3.0, 2.4)",1.346,8,"(3.0, 2.6)",1.46,9,"(3.0, 2.8)",1.591
C,A,E,"[1.05, 3.6]","[-48, -53, -56, -69, -75, -82]","{0.232: [0.263, 0.254, 0.273, 0.068, 0.096, 0.093]}","{0.387: [0.314, 0.185, 0.325, 0.113, 0.21, 0.302]}","{0.628: [0.304, 0.205, 0.164, 0.38, 0.154, 0.547]}",0,"(1.0, 3.0)",0.602,0,"(1.0, 3.0)",0.602,1,"(1.2, 3.0)",0.618,2,"(1.4, 3.0)",0.695,3,"(1.6, 3.0)",0.814,4,"(1.8, 3.0)",0.96,5,"(2.0, 3.0)",1.124,6,"(2.2, 3.0)",1.297,7,"(2.4, 3.0)",1.477,8,"(2.6, 3.0)",1.662,9,"(2.8, 3.0)",1.85
A,E,B,"[3.8, 5.6]","[-46, -47, -66, -68, -71, -74]","{0.298: [0.343, 0.277, 0.205, 0.097, 0.145, 0.175]}","{0.411: [0.333, 0.068, 0.015, 0.36, 0.092, 0.396]}","{0.347: [0.465, 0.309, 0.07, 0.062, 0.092, 0.138]}",3,"(3.9, 5.3)",0.316,0,"(3.0, 5.0)",1.0,1,"(3.3, 5.1)",0.707,2,"(3.6, 5.2)",0.447,3,"(3.9, 5.3)",0.316,4,"(4.2, 5.4)",0.447,5,"(4.5, 5.5)",0.707,6,"(4.8, 5.6)",1.0,7,"(5.1, 5.7)",1.304,8,"(5.4, 5.8)",1.612,9,"(5.7, 5.9)",1.924
A,B,E,"[3.7, 4.9]","[-51, -58, -62, -68, -74, -82]","{0.287: [0.271, 0.108, 0.253, 0.097, 0.194, 0.302]}","{0.296: [0.407, 0.147, 0.127, 0.062, 0.138, 0.262]}","{0.623: [0.261, 0.318, 0.075, 0.36, 0.138, 0.547]}",0,"(3.0, 5.0)",0.707,0,"(3.0, 5.0)",0.707,1,"(3.0, 4.8)",0.707,2,"(3.0, 4.6)",0.762,3,"(3.0, 4.4)",0.86,4,"(3.0, 4.2)",0.99,5,"(3.0, 4.0)",1.14,6,"(3.0, 3.8)",1.304,7,"(3.0, 3.6)",1.476,8,"(3.0, 3.4)",1.655,9,"(3.0, 3.2)",1.838
B,E,D,"[5.9, 0.2]","[-60, -62, -73, -73, -78, -90]","{0.308: [0.302, 0.088, 0.028, 0.141, 0.2, 0.385]}","{0.931: [0.13, 0.409, 0.09, 0.46, 0.2, 0.698]}","{0.324: [0.211, 0.151, 0.404, 0.087, 0.152, 0.25]}",9,"(5.9, 0.3)",0.1,0,"(5.0, 3.0)",2.941,1,"(5.1, 2.7)",2.625,2,"(5.2, 2.4)",2.309,3,"(5.3, 2.1)",1.992,4,"(5.4, 1.8)",1.676,5,"(5.5, 1.5)",1.36,6,"(5.6, 1.2)",1.044,7,"(5.7, 0.9)",0.728,8,"(5.8, 0.6)",0.412,9,"(5.9, 0.3)",0.1
A,E,C,"[0.4, 1.7]","[-49, -66, -69, -71, -79, -98]","{0.524: [0.3, 0.015, 0.169, 0.145, 0.274, 0.556]}","{1.278: [0.29, 0.5, 0.03, 0.42, 0.215, 0.849]}","{0.198: [0.289, 0.07, 0.104, 0.041, 0.048, 0.307]}",5,"(0.5, 1.5)",0.224,0,"(1.0, 3.0)",1.432,1,"(0.9, 2.7)",1.118,2,"(0.8, 2.4)",0.806,3,"(0.7, 2.1)",0.5,4,"(0.6, 1.8)",0.224,5,"(0.5, 1.5)",0.224,6,"(0.4, 1.2)",0.5,7,"(0.3, 0.9)",0.806,8,"(0.2, 0.6)",1.118,9,"(0.1, 0.3)",1.432
D,C,E,"[3, 1.95]","[-58, -65, -64, -66, -69, -69]","{0.216: [0.237, 0.11, 0.231, 0.175, 0.25, 0.042]}","{0.36: [0.526, 0.085, 0.169, 0.108, 0.169, 0.08]}","{0.452: [0.159, 0.477, 0.045, 0.32, 0.062, 0.302]}",5,"(3.0, 2.0)",0.05,0,"(3.0, 1.0)",0.95,1,"(3.0, 1.2)",0.75,2,"(3.0, 1.4)",0.55,3,"(3.0, 1.6)",0.35,4,"(3.0, 1.8)",0.15,5,"(3.0, 2.0)",0.05,6,"(3.0, 2.2)",0.25,7,"(3.0, 2.4)",0.45,8,"(3.0, 2.6)",0.65,9,"(3.0, 2.8)",0.85
A,B,E,"[3.05, 4.3]","[-52, -53, -61, -62, -68, -81]","{0.261: [0.257, 0.185, 0.265, 0.0, 0.097, 0.286]}","{0.289: [0.395, 0.221, 0.141, 0.031, 0.046, 0.246]}","{0.45: [0.246, 0.205, 0.09, 0.24, 0.046, 0.528]}",4,"(3.0, 4.2)",0.112,0,"(3.0, 5.0)",0.702,1,"(3.0, 4.8)",0.502,2,"(3.0, 4.6)",0.304,3,"(3.0, 4.4)",0.112,4,"(3.0, 4.2)",0.112,5,"(3.0, 4.0)",0.304,6,"(3.0, 3.8)",0.502,7,"(3.0, 3.6)",0.702,8,"(3.0, 3.4)",0.901,9,"(3.0, 3.2)",1.101
A,B,E,"[3.05, 4.3]","[-52, -53, -60, -62, -68, -81]","{0.268: [0.257, 0.185, 0.277, 0.0, 0.097, 0.286]}","{0.293: [0.395, 0.221, 0.155, 0.031, 0.046, 0.246]}","{0.453: [0.246, 0.205, 0.104, 0.24, 0.046, 0.528]}",4,"(3.0, 4.2)",0.112,0,"(3.0, 5.0)",0.702,1,"(3.0, 4.8)",0.502,2,"(3.0, 4.6)",0.304,3,"(3.0, 4.4)",0.112,4,"(3.0, 4.2)",0.112,5,"(3.0, 4.0)",0.304,6,"(3.0, 3.8)",0.502,7,"(3.0, 3.6)",0.702,8,"(3.0, 3.4)",0.901,9,"(3.0, 3.2)",1.101
A,E,B,"[4.4, 5.6]","[-46, -47, -60, -70, -72, -74]","{0.346: [0.343, 0.277, 0.277, 0.129, 0.161, 0.175]}","{0.456: [0.333, 0.068, 0.104, 0.4, 0.108, 0.396]}","{0.375: [0.465, 0.309, 0.155, 0.094, 0.108, 0.138]}",5,"(4.5, 5.5)",0.141,0,"(3.0, 5.0)",1.523,1,"(3.3, 5.1)",1.208,2,"(3.6, 5.2)",0.894,3,"(3.9, 5.3)",0.583,4,"(4.2, 5.4)",0.283,5,"(4.5, 5.5)",0.141,6,"(4.8, 5.6)",0.4,7,"(5.1, 5.7)",0.707,8,"(5.4, 5.8)",1.02,9,"(5.7, 5.9)",1.334
D,C,E,"[3, 1.95]","[-59, -65, -65, -66, -69, -70]","{0.218: [0.224, 0.11, 0.25, 0.175, 0.25, 0.028]}","{0.382: [0.553, 0.085, 0.156, 0.108, 0.169, 0.067]}","{0.459: [0.145, 0.477, 0.03, 0.32, 0.062, 0.321]}",5,"(3.0, 2.0)",0.05,0,"(3.0, 1.0)",0.95,1,"(3.0, 1.2)",0.75,2,"(3.0, 1.4)",0.55,3,"(3.0, 1.6)",0.35,4,"(3.0, 1.8)",0.15,5,"(3.0, 2.0)",0.05,6,"(3.0, 2.2)",0.25,7,"(3.0, 2.4)",0.45,8,"(3.0, 2.6)",0.65,9,"(3.0, 2.8)",0.85
A,E,C,"[0.4, 1.7]","[-49, -66, -69, -71, -79, -98]","{0.524: [0.3, 0.015, 0.169, 0.145, 0.274, 0.556]}","{1.278: [0.29, 0.5, 0.03, 0.42, 0.215, 0.849]}","{0.198: [0.289, 0.07, 0.104, 0.041, 0.048, 0.307]}",5,"(0.5, 1.5)",0.224,0,"(1.0, 3.0)",1.432,1,"(0.9, 2.7)",1.118,2,"(0.8, 2.4)",0.806,3,"(0.7, 2.1)",0.5,4,"(0.6, 1.8)",0.224,5,"(0.5, 1.5)",0.224,6,"(0.4, 1.2)",0.5,7,"(0.3, 0.9)",0.806,8,"(0.2, 0.6)",1.118,9,"(0.1, 0.3)",1.432
D,E,B,"[5.9, 3.8]","[-56, -56, -67, -67, -69, -77]","{0.3: [0.263, 0.233, 0.288, 0.163, 0.25, 0.069]}","{0.435: [0.188, 0.273, 0.0, 0.34, 0.062, 0.453]}","{0.196: [0.349, 0.176, 0.056, 0.047, 0.062, 0.185]}",3,"(5.3, 3.9)",0.608,0,"(5.0, 3.0)",1.204,1,"(5.1, 3.3)",0.943,2,"(5.2, 3.6)",0.728,3,"(5.3, 3.9)",0.608,4,"(5.4, 4.2)",0.64,5,"(5.5, 4.5)",0.806,6,"(5.6, 4.8)",1.044,7,"(5.7, 5.1)",1.315,8,"(5.8, 5.4)",1.603,9,"(5.9, 5.7)",1.9
B,D,E,"[4.5, 1.5]","[-60, -62, -66, -65, -74, -75]","{0.147: [0.302, 0.088, 0.07, 0.016, 0.138, 0.154]}","{0.215: [0.211, 0.151, 0.269, 0.188, 0.196, 0.042]}","{0.465: [0.13, 0.409, 0.015, 0.3, 0.138, 0.415]}",2,"(4.6, 3.0)",1.503,0,"(5.0, 3.0)",1.581,1,"(4.8, 3.0)",1.53,2,"(4.6, 3.0)",1.503,3,"(4.4, 3.0)",1.503,4,"(4.2, 3.0)",1.53,5,"(4.0, 3.0)",1.581,6,"(3.8, 3.0)",1.655,7,"(3.6, 3.0)",1.749,8,"(3.4, 3.0)",1.86,9,"(3.2, 3.0)",1.985
C,E,A,"[0.2, 3.9]","[-71, -66, -65, -70, -75, -73]","{0.795: [0.868, 0.07, 0.156, 0.054, 0.096, 0.027]}","{0.578: [0.029, 0.5, 0.03, 0.4, 0.154, 0.377]}","{0.133: [0.014, 0.015, 0.217, 0.129, 0.21, 0.159]}",3,"(0.7, 3.9)",0.5,0,"(1.0, 3.0)",1.204,1,"(0.9, 3.3)",0.922,2,"(0.8, 3.6)",0.671,3,"(0.7, 3.9)",0.5,4,"(0.6, 4.2)",0.5,5,"(0.5, 4.5)",0.671,6,"(0.4, 4.8)",0.922,7,"(0.3, 5.1)",1.204,8,"(0.2, 5.4)",1.5,9,"(0.1, 5.7)",1.803
A,E,B,"[4.4, 5.6]","[-46, -47, -60, -70, -72, -74]","{0.346: [0.343, 0.277, 0.277, 0.129, 0.161, 0.175]}","{0.456: [0.333, 0.068, 0.104, 0.4, 0.108, 0.396]}","{0.375: [0.465, 0.309, 0.155, 0.094, 0.108, 0.138]}",5,"(4.5, 5.5)",0.141,0,"(3.0, 5.0)",1.523,1,"(3.3, 5.1)",1.208,2,"(3.6, 5.2)",0.894,3,"(3.9, 5.3)",0.583,4,"(4.2, 5.4)",0.283,5,"(4.5, 5.5)",0.141,6,"(4.8, 5.6)",0.4,7,"(5.1, 5.7)",0.707,8,"(5.4, 5.8)",1.02,9,"(5.7, 5.9)",1.334
C,E,A,"[0.1, 5]","[-54, -58, -66, -68, -72, -81]","{0.261: [0.421, 0.183, 0.143, 0.081, 0.133, 0.08]}","{0.569: [0.217, 0.318, 0.015, 0.36, 0.108, 0.528]}","{0.223: [0.229, 0.108, 0.205, 0.097, 0.161, 0.286]}",7,"(0.3, 5.1)",0.224,0,"(1.0, 3.0)",2.193,1,"(0.9, 3.3)",1.879,2,"(0.8, 3.6)",1.565,3,"(0.7, 3.9)",1.253,4,"(0.6, 4.2)",0.943,5,"(0.5, 4.5)",0.64,6,"(0.4, 4.8)",0.361,7,"(0.3, 5.1)",0.224,8,"(0.2, 5.4)",0.412,9,"(0.1, 5.7)",0.7
C,A,E,"[1.8, 3.9]","[-48, -57, -66, -66, -68, -69]","{0.179: [0.263, 0.197, 0.143, 0.108, 0.181, 0.08]}","{0.178: [0.314, 0.123, 0.205, 0.065, 0.097, 0.095]}","{0.374: [0.304, 0.295, 0.015, 0.32, 0.046, 0.302]}",4,"(1.8, 3.0)",0.9,0,"(1.0, 3.0)",1.204,1,"(1.2, 3.0)",1.082,2,"(1.4, 3.0)",0.985,3,"(1.6, 3.0)",0.922,4,"(1.8, 3.0)",0.9,5,"(2.0, 3.0)",0.922,6,"(2.2, 3.0)",0.985,7,"(2.4, 3.0)",1.082,8,"(2.6, 3.0)",1.204,9,"(2.8, 3.0)",1.345
